日時,河川水位,id
2023-08-15T00:10,1.28,1
2023-08-15T00:10,1.39,2
2023-08-15T00:10,0.64,3
2023-08-15T00:10,0.68,4
2023-08-15T00:10,0.54,5
2023-08-15T00:10,0.61,6
2023-08-15T00:10,4.02,7
2023-08-15T00:10,2.06,8
2023-08-15T00:10,0.27,9
2023-08-15T00:10,0.10,10
2023-08-15T00:10,0.01,12
2023-08-15T00:10,0.54,13
2023-08-15T00:10,1.92,14
2023-08-15T00:10,2.48,15
2023-08-15T00:10,5.81,16
2023-08-15T00:10,6.68,17
2023-08-15T00:10,1.06,22
2023-08-15T00:10,0.29,23
2023-08-15T00:10,1.04,24
2023-08-15T00:10,0.27,25
2023-08-15T00:10,0.67,26
2023-08-15T00:10,0.47,27
2023-08-14T24:00,,28
2023-08-14T24:00,0.47,29
2023-08-14T24:00,0.62,30
2023-08-14T24:00,0.59,31
2023-08-14T24:00,0.78,32
2023-08-15T00:10,0.00,43
2023-08-15T00:10,1.04,45
2023-08-15T00:10,0.57,46
2023-08-15T00:10,1.05,47
2023-08-15T00:10,0.31,48
2023-08-14T24:00,4.57,49
2023-08-14T24:00,1.07,51
2023-08-15T00:10,1.01,62
2023-08-15T00:10,0.39,63
2023-08-15T00:10,0.25,64
2023-08-15T00:10,0.11,65
2023-08-15T00:10,0.09,66
2023-08-15T00:10,6.55,74
2023-08-15T00:10,0.53,75
2023-08-15T00:10,0.69,76
2023-08-15T00:10,0.30,77
2023-08-15T00:10,6.48,78
2023-08-15T00:10,0.25,79
2023-08-15T00:10,0.64,80
2023-08-15T00:10,7.00,81
2023-08-15T00:10,6.69,82
2023-08-15T00:10,6.73,83
2023-08-15T00:10,0.56,88
2023-08-15T00:10,0.21,89
2023-08-15T00:10,0.54,90
2023-08-15T00:10,0.12,91
2023-08-15T00:10,0.26,92
2023-08-15T00:10,0.49,93
2023-08-15T00:10,349.74,95
2023-08-15T00:10,0.13,96
2023-08-15T00:10,0.86,97
2023-08-15T00:10,1.27,107
2023-08-15T00:10,0.16,108
2023-08-15T00:10,0.68,109
2023-08-15T00:10,1.17,110
2023-08-15T00:10,0.44,111
2023-08-15T00:10,0.47,121
2023-08-15T00:10,0.56,122
2023-08-15T00:10,0.70,124
2023-08-15T00:10,0.67,134
2023-08-15T00:10,0.06,135
2023-08-15T00:10,0.18,136
2023-08-15T00:10,0.90,137
2023-08-15T00:10,0.66,138
2023-08-15T00:10,0.05,139
2023-08-15T00:10,0.59,140
2023-08-15T00:10,0.56,141
2023-08-15T00:10,1.07,150
2023-08-15T00:10,0.11,151
2023-08-15T00:10,1.30,152
2023-08-15T00:10,1.28,153
2023-08-14T24:00,*,154
2023-08-15T00:10,0.17,155
2023-08-15T00:10,0.82,156
2023-08-15T00:10,0.91,157
2023-08-15T00:10,0.02,158
2023-08-15T00:10,547.42,170
2023-08-15T00:10,458.45,171
2023-08-15T00:10,0.00,172
2023-08-15T00:10,0.92,174
2023-08-15T00:10,568.66,176
2023-08-15T00:10,0.87,179
2023-08-15T00:10,1.03,180
2023-08-15T00:10,2.22,205
2023-08-15T00:10,0.55,206
2023-08-15T00:10,1.30,207
2023-08-15T00:10,1.15,208
2023-08-15T00:10,0.53,209
2023-08-15T00:10,2.00,210
2023-08-15T00:10,0.49,211
2023-08-15T00:10,0.80,212
2023-08-14T24:00,,213
2023-08-14T24:00,,215
2023-08-15T00:10,1.29,216
2023-08-15T00:10,3.30,217
2023-08-15T00:10,0.52,221
2023-08-14T24:00,0.49,252
2023-08-15T01:20,1.28,1
2023-08-15T01:20,1.39,2
2023-08-15T01:20,0.65,3
2023-08-15T01:20,0.68,4
2023-08-15T01:20,0.57,5
2023-08-15T01:20,0.61,6
2023-08-15T01:20,4.02,7
2023-08-15T01:20,2.06,8
2023-08-15T01:20,0.27,9
2023-08-15T01:20,0.10,10
2023-08-15T01:20,0.00,12
2023-08-15T01:20,0.53,13
2023-08-15T01:20,1.92,14
2023-08-15T01:20,2.48,15
2023-08-15T01:20,5.81,16
2023-08-15T01:20,6.68,17
2023-08-15T01:20,1.06,22
2023-08-15T01:20,0.32,23
2023-08-15T01:20,1.03,24
2023-08-15T01:20,0.27,25
2023-08-15T01:20,0.70,26
2023-08-15T01:20,0.52,27
2023-08-15T01:00,,28
2023-08-15T01:00,0.47,29
2023-08-15T01:00,0.62,30
2023-08-15T01:00,0.60,31
2023-08-15T01:00,0.78,32
2023-08-15T01:20,0.00,43
2023-08-15T01:20,1.04,45
2023-08-15T01:20,0.57,46
2023-08-15T01:20,1.05,47
2023-08-15T01:20,0.31,48
2023-08-15T01:00,4.57,49
2023-08-15T01:00,1.07,51
2023-08-15T01:20,1.01,62
2023-08-15T01:20,0.39,63
2023-08-15T01:20,0.25,64
2023-08-15T01:20,0.11,65
2023-08-15T01:20,0.09,66
2023-08-15T01:20,6.55,74
2023-08-15T01:20,0.53,75
2023-08-15T01:20,0.69,76
2023-08-15T01:20,0.29,77
2023-08-15T01:20,6.48,78
2023-08-15T01:20,0.25,79
2023-08-15T01:20,0.63,80
2023-08-15T01:20,7.01,81
2023-08-15T01:20,6.70,82
2023-08-15T01:20,6.75,83
2023-08-15T01:20,0.56,88
2023-08-15T01:20,0.21,89
2023-08-15T01:20,0.54,90
2023-08-15T01:20,0.12,91
2023-08-15T01:20,0.26,92
2023-08-15T01:20,0.49,93
2023-08-15T01:20,349.74,95
2023-08-15T01:20,0.13,96
2023-08-15T01:20,0.86,97
2023-08-15T01:20,1.27,107
2023-08-15T01:20,0.16,108
2023-08-15T01:20,0.68,109
2023-08-15T01:20,1.17,110
2023-08-15T01:20,0.44,111
2023-08-15T01:20,0.47,121
2023-08-15T01:20,0.58,122
2023-08-15T01:20,0.70,124
2023-08-15T01:20,0.80,134
2023-08-15T01:20,0.06,135
2023-08-15T01:20,0.18,136
2023-08-15T01:20,0.91,137
2023-08-15T01:20,0.66,138
2023-08-15T01:20,0.05,139
2023-08-15T01:20,0.62,140
2023-08-15T01:20,0.56,141
2023-08-15T01:20,1.22,150
2023-08-15T01:20,0.08,151
2023-08-15T01:20,1.61,152
2023-08-15T01:20,1.67,153
2023-08-15T01:00,*,154
2023-08-15T01:20,0.11,155
2023-08-15T01:20,0.82,156
2023-08-15T01:20,0.90,157
2023-08-15T01:20,0.02,158
2023-08-15T01:20,547.42,170
2023-08-15T01:20,458.45,171
2023-08-15T01:20,0.00,172
2023-08-15T01:20,0.92,174
2023-08-15T01:20,568.66,176
2023-08-15T01:20,0.87,179
2023-08-15T01:20,1.03,180
2023-08-15T01:20,2.22,205
2023-08-15T01:20,0.57,206
2023-08-15T01:20,1.33,207
2023-08-15T01:20,1.16,208
2023-08-15T01:20,0.54,209
2023-08-15T01:20,2.00,210
2023-08-15T01:20,0.51,211
2023-08-15T01:20,0.81,212
2023-08-15T01:00,,213
2023-08-15T01:00,,215
2023-08-15T01:20,1.32,216
2023-08-15T01:20,3.41,217
2023-08-15T01:20,0.55,221
2023-08-15T01:00,0.49,252
2023-08-15T02:10,1.28,1
2023-08-15T02:10,1.39,2
2023-08-15T02:10,0.68,3
2023-08-15T02:10,0.72,4
2023-08-15T02:10,0.61,5
2023-08-15T02:10,0.63,6
2023-08-15T02:10,4.02,7
2023-08-15T02:10,2.06,8
2023-08-15T02:10,0.26,9
2023-08-15T02:20,0.10,10
2023-08-15T02:10,0.00,12
2023-08-15T02:10,0.53,13
2023-08-15T02:10,1.92,14
2023-08-15T02:10,2.48,15
2023-08-15T02:10,5.81,16
2023-08-15T02:10,6.68,17
2023-08-15T02:20,1.05,22
2023-08-15T02:20,0.33,23
2023-08-15T02:20,1.03,24
2023-08-15T02:20,0.27,25
2023-08-15T02:20,0.71,26
2023-08-15T02:20,0.54,27
2023-08-15T02:00,,28
2023-08-15T02:00,0.47,29
2023-08-15T02:00,0.62,30
2023-08-15T02:00,0.60,31
2023-08-15T02:00,0.77,32
2023-08-15T02:10,0.00,43
2023-08-15T02:10,1.04,45
2023-08-15T02:10,0.57,46
2023-08-15T02:10,1.05,47
2023-08-15T02:10,0.31,48
2023-08-15T02:00,4.57,49
2023-08-15T02:00,1.07,51
2023-08-15T02:10,1.01,62
2023-08-15T02:10,0.39,63
2023-08-15T02:20,0.25,64
2023-08-15T02:20,0.11,65
2023-08-15T02:20,0.09,66
2023-08-15T02:20,6.54,74
2023-08-15T02:20,0.53,75
2023-08-15T02:20,0.69,76
2023-08-15T02:20,0.29,77
2023-08-15T02:20,6.48,78
2023-08-15T02:20,0.25,79
2023-08-15T02:20,0.63,80
2023-08-15T02:20,7.01,81
2023-08-15T02:20,6.69,82
2023-08-15T02:20,6.75,83
2023-08-15T02:20,0.55,88
2023-08-15T02:20,0.21,89
2023-08-15T02:20,0.54,90
2023-08-15T02:20,0.13,91
2023-08-15T02:20,0.26,92
2023-08-15T02:20,0.49,93
2023-08-15T02:20,349.74,95
2023-08-15T02:20,0.13,96
2023-08-15T02:20,0.86,97
2023-08-15T02:20,1.27,107
2023-08-15T02:20,0.16,108
2023-08-15T02:20,0.68,109
2023-08-15T02:20,1.18,110
2023-08-15T02:20,0.44,111
2023-08-15T02:20,0.47,121
