日時,河川水位,id
2023-08-03T00:10,1.30,1
2023-08-03T00:10,1.27,2
2023-08-03T00:10,0.53,3
2023-08-03T00:10,0.62,4
2023-08-03T00:10,0.50,5
2023-08-03T00:10,0.61,6
2023-08-03T00:10,4.02,7
2023-08-03T00:10,2.06,8
2023-08-03T00:10,0.25,9
2023-08-03T00:20,0.10,10
2023-08-03T00:10,0.01,12
2023-08-03T00:10,0.52,13
2023-08-03T00:10,1.96,14
2023-08-03T00:10,2.33,15
2023-08-03T00:10,6.01,16
2023-08-03T00:10,6.69,17
2023-08-03T00:10,1.00,22
2023-08-03T00:10,0.27,23
2023-08-03T00:10,1.04,24
2023-08-03T00:10,0.35,25
2023-08-03T00:10,0.61,26
2023-08-03T00:10,0.39,27
2023-08-02T24:00,,28
2023-08-02T24:00,0.57,29
2023-08-02T24:00,0.66,30
2023-08-02T24:00,0.74,31
2023-08-02T24:00,0.78,32
2023-08-03T00:10,0.00,43
2023-08-03T00:10,1.03,45
2023-08-03T00:10,0.44,46
2023-08-03T00:10,0.97,47
2023-08-03T00:10,0.34,48
2023-08-02T24:00,4.56,49
2023-08-02T24:00,1.09,51
2023-08-03T00:10,1.00,62
2023-08-03T00:10,0.38,63
2023-08-03T00:20,0.27,64
2023-08-03T00:20,0.13,65
2023-08-03T00:20,0.11,66
2023-08-03T00:10,6.52,74
2023-08-03T00:10,0.47,75
2023-08-03T00:10,0.64,76
2023-08-03T00:10,0.26,77
2023-08-03T00:10,6.48,78
2023-08-03T00:10,0.25,79
2023-08-03T00:10,0.60,80
2023-08-03T00:10,6.98,81
2023-08-03T00:10,6.68,82
2023-08-03T00:10,6.75,83
2023-08-03T00:10,0.57,88
2023-08-03T00:10,0.21,89
2023-08-03T00:10,0.48,90
2023-08-03T00:10,0.04,91
2023-08-03T00:10,0.28,92
2023-08-03T00:10,0.55,93
2023-08-03T00:20,349.75,95
2023-08-03T00:10,0.13,96
2023-08-03T00:10,0.86,97
2023-08-03T00:10,1.27,107
2023-08-03T00:10,0.16,108
2023-08-03T00:10,0.66,109
2023-08-03T00:10,1.18,110
2023-08-03T00:10,0.42,111
2023-08-03T00:10,0.47,121
2023-08-03T00:10,0.30,122
2023-08-03T00:10,0.71,124
2023-08-03T00:10,0.57,134
2023-08-03T00:10,0.05,135
2023-08-03T00:10,0.18,136
2023-08-03T00:10,1.05,137
2023-08-03T00:10,0.61,138
2023-08-03T00:10,0.02,139
2023-08-03T00:10,0.51,140
2023-08-03T00:10,0.51,141
2023-08-03T00:10,0.94,150
2023-08-03T00:10,0.20,151
2023-08-03T00:10,0.83,152
2023-08-03T00:10,1.01,153
2023-08-03T00:10,2.01,154
2023-08-03T00:10,0.25,155
2023-08-03T00:10,0.82,156
2023-08-03T00:10,0.88,157
2023-08-03T00:20,0.11,158
2023-08-03T00:10,550.97,170
2023-08-03T00:10,458.24,171
2023-08-03T00:10,0.01,172
2023-08-03T00:10,0.95,174
2023-08-03T00:10,568.74,176
2023-08-03T00:10,0.89,179
2023-08-03T00:10,1.01,180
2023-08-03T00:20,2.30,205
2023-08-03T00:20,0.43,206
2023-08-03T00:20,1.20,207
2023-08-03T00:20,1.24,208
2023-08-03T00:20,0.39,209
2023-08-03T00:20,1.96,210
2023-08-03T00:20,0.39,211
2023-08-03T00:20,0.74,212
2023-08-02T24:00,,213
2023-08-03T00:20,0.17,215
2023-08-03T00:20,1.17,216
2023-08-03T00:20,3.06,217
2023-08-03T00:20,0.43,221
2023-08-02T24:00,0.52,252
2023-08-03T01:20,1.30,1
2023-08-03T01:20,1.27,2
2023-08-03T01:20,0.57,3
2023-08-03T01:20,0.62,4
2023-08-03T01:20,0.51,5
2023-08-03T01:20,0.61,6
2023-08-03T01:20,4.02,7
2023-08-03T01:20,2.05,8
2023-08-03T01:20,0.25,9
2023-08-03T01:20,0.10,10
2023-08-03T01:20,0.01,12
2023-08-03T01:20,0.52,13
2023-08-03T01:20,1.96,14
2023-08-03T01:20,2.33,15
2023-08-03T01:20,6.01,16
2023-08-03T01:20,6.68,17
2023-08-03T01:20,1.01,22
2023-08-03T01:20,0.30,23
2023-08-03T01:20,1.04,24
2023-08-03T01:20,0.35,25
2023-08-03T01:20,0.64,26
2023-08-03T01:20,0.47,27
2023-08-03T01:00,,28
2023-08-03T01:00,0.57,29
2023-08-03T01:00,0.66,30
2023-08-03T01:00,0.74,31
2023-08-03T01:00,0.78,32
2023-08-03T01:20,0.00,43
2023-08-03T01:20,1.03,45
2023-08-03T01:20,0.44,46
2023-08-03T01:20,0.97,47
2023-08-03T01:20,0.35,48
2023-08-03T01:00,4.56,49
2023-08-03T01:00,1.09,51
2023-08-03T01:20,1.00,62
2023-08-03T01:20,0.38,63
2023-08-03T01:20,0.27,64
2023-08-03T01:20,0.13,65
2023-08-03T01:20,0.11,66
2023-08-03T01:20,6.53,74
2023-08-03T01:20,0.45,75
