日時,河川水位,id
2023-10-09T00:10,1.26,1
2023-10-09T00:10,1.54,2
2023-10-09T00:10,0.58,3
2023-10-09T00:10,0.61,4
2023-10-09T00:10,0.72,5
2023-10-09T00:10,0.62,6
2023-10-09T00:10,3.99,7
2023-10-09T00:10,2.06,8
2023-10-09T00:10,0.33,9
2023-10-09T00:10,0.14,10
2023-10-09T00:10,0.21,12
2023-10-09T00:10,0.58,13
2023-10-09T00:10,2.51,14
2023-10-09T00:10,2.80,15
2023-10-09T00:10,5.93,16
2023-10-09T00:10,6.74,17
2023-10-09T00:10,0.87,22
2023-10-09T00:10,0.12,23
2023-10-09T00:10,0.80,24
2023-10-09T00:10,0.32,25
2023-10-09T00:10,0.54,26
2023-10-09T00:10,0.38,27
2023-10-08T24:00,,28
2023-10-08T24:00,0.53,29
2023-10-08T24:00,0.64,30
2023-10-08T24:00,0.67,31
2023-10-08T24:00,0.66,32
2023-10-09T00:10,0.00,43
2023-10-09T00:10,1.10,45
2023-10-09T00:10,0.36,46
2023-10-09T00:10,1.04,47
2023-10-09T00:10,0.32,48
2023-10-08T24:00,4.59,49
2023-10-08T24:00,1.10,51
2023-10-09T00:10,0.83,62
2023-10-09T00:10,0.40,63
2023-10-09T00:10,0.25,64
2023-10-09T00:10,0.12,65
2023-10-09T00:10,0.11,66
2023-10-09T00:10,6.58,74
2023-10-09T00:10,0.24,75
2023-10-09T00:10,0.68,76
2023-10-09T00:10,0.33,77
2023-10-09T00:10,6.51,78
2023-10-09T00:10,0.29,79
2023-10-09T00:10,0.70,80
2023-10-09T00:10,7.08,81
2023-10-09T00:10,6.69,82
2023-10-09T00:10,6.75,83
2023-10-09T00:10,0.49,88
2023-10-09T00:10,0.20,89
2023-10-09T00:10,0.65,90
2023-10-09T00:10,0.14,91
2023-10-09T00:10,0.16,92
2023-10-09T00:10,0.34,93
2023-10-09T00:10,349.75,95
2023-10-09T00:10,0.11,96
2023-10-09T00:10,0.87,97
2023-10-09T00:10,1.26,107
2023-10-09T00:10,0.15,108
2023-10-09T00:10,0.68,109
2023-10-09T00:10,1.20,110
2023-10-09T00:10,0.40,111
2023-10-09T00:10,0.32,121
2023-10-09T00:10,0.61,122
2023-10-09T00:10,0.22,124
2023-10-09T00:10,0.32,134
2023-10-09T00:10,0.10,135
2023-10-09T00:10,0.20,136
2023-10-09T00:10,0.87,137
2023-10-09T00:10,0.57,138
2023-10-09T00:10,0.00,139
2023-10-09T00:10,0.53,140
2023-10-09T00:10,0.47,141
2023-10-09T00:10,0.97,150
2023-10-09T00:10,0.17,151
2023-10-09T00:10,0.85,152
2023-10-09T00:10,1.02,153
2023-10-09T00:10,1.69,154
2023-10-09T00:10,0.26,155
2023-10-09T00:10,0.82,156
2023-10-09T00:10,0.89,157
2023-10-09T00:10,0.05,158
2023-10-09T00:10,548.43,170
2023-10-09T00:10,458.10,171
2023-10-09T00:10,0.02,172
2023-10-09T00:10,0.91,174
2023-10-09T00:10,569.27,176
2023-10-09T00:10,0.88,179
2023-10-09T00:10,1.04,180
2023-10-09T00:10,2.42,205
2023-10-09T00:10,0.44,206
2023-10-09T00:10,1.21,207
2023-10-09T00:10,1.24,208
2023-10-09T00:10,0.45,209
2023-10-08T24:00,,210
2023-10-09T00:10,0.42,211
2023-10-09T00:10,0.79,212
2023-10-09T00:10,0.48,213
2023-10-09T00:10,0.16,215
2023-10-09T00:10,1.17,216
2023-10-09T00:10,3.14,217
2023-10-09T00:10,0.38,221
2023-10-08T24:00,0.60,252
2023-10-09T01:20,1.20,1
2023-10-09T01:20,1.79,2
2023-10-09T01:20,0.66,3
2023-10-09T01:20,0.66,4
2023-10-09T01:20,0.81,5
2023-10-09T01:20,0.62,6
2023-10-09T01:20,4.07,7
2023-10-09T01:20,2.09,8
2023-10-09T01:20,0.42,9
2023-10-09T01:20,0.17,10
2023-10-09T01:20,0.19,12
2023-10-09T01:20,0.70,13
2023-10-09T01:20,2.63,14
2023-10-09T01:20,2.89,15
2023-10-09T01:20,5.97,16
2023-10-09T01:20,6.78,17
2023-10-09T01:20,0.93,22
2023-10-09T01:20,0.19,23
2023-10-09T01:20,0.88,24
2023-10-09T01:20,0.34,25
2023-10-09T01:20,0.58,26
2023-10-09T01:20,0.40,27
2023-10-09T01:00,,28
2023-10-09T01:00,0.52,29
2023-10-09T01:00,0.65,30
2023-10-09T01:00,0.69,31
2023-10-09T01:00,0.71,32
2023-10-09T01:20,0.00,43
2023-10-09T01:20,1.12,45
2023-10-09T01:20,0.37,46
2023-10-09T01:20,1.10,47
2023-10-09T01:20,0.32,48
2023-10-09T01:00,4.59,49
2023-10-09T01:00,1.11,51
2023-10-09T01:20,0.85,62
2023-10-09T01:20,0.41,63
2023-10-09T01:20,0.26,64
2023-10-09T01:20,0.13,65
2023-10-09T01:20,0.11,66
2023-10-09T01:20,6.62,74
2023-10-09T01:20,0.27,75
2023-10-09T01:20,0.78,76
2023-10-09T01:20,0.46,77
2023-10-09T01:20,6.55,78
2023-10-09T01:20,0.30,79
2023-10-09T01:20,0.77,80
2023-10-09T01:20,7.21,81
2023-10-09T01:20,6.71,82
2023-10-09T01:20,6.76,83
2023-10-09T01:20,0.51,88
2023-10-09T01:20,0.29,89
2023-10-09T01:20,0.73,90
2023-10-09T01:20,0.16,91
2023-10-09T01:20,0.20,92
