日時,河川水位,id
2024-09-07T00:20,1.29,1
2024-09-07T00:20,1.33,2
2024-09-07T00:20,0.57,3
2024-09-07T00:20,0.66,4
2024-09-07T00:20,0.52,5
2024-09-07T00:20,0.58,6
2024-09-07T00:20,4.06,7
2024-09-07T00:20,2.04,8
2024-09-07T00:20,0.22,9
2024-09-07T00:20,0.09,10
2024-09-07T00:20,0.03,12
2024-09-07T00:20,0.51,13
2024-09-07T00:20,1.95,14
2024-09-07T00:20,2.61,15
2024-09-07T00:20,5.54,16
2024-09-07T00:20,6.46,17
2024-09-07T00:20,0.92,22
2024-09-07T00:20,0.15,23
2024-09-07T00:20,0.88,24
2024-09-07T00:20,0.38,25
2024-09-07T00:20,0.58,26
2024-09-07T00:20,0.53,27
2024-09-07T00:20,0.66,28
2024-09-06T24:00,0.41,29
2024-09-06T24:00,0.67,30
2024-09-06T24:00,0.72,31
2024-09-06T24:00,0.70,32
2024-09-07T00:20,0.00,43
2024-09-07T00:20,1.03,45
2024-09-07T00:20,0.45,46
2024-09-07T00:20,1.06,47
2024-09-07T00:20,0.54,48
2024-09-06T24:00,4.61,49
2024-09-06T24:00,1.09,51
2024-09-07T00:20,0.93,62
2024-09-07T00:20,0.38,63
2024-09-07T00:20,0.28,64
2024-09-07T00:20,0.13,65
2024-09-07T00:20,0.10,66
2024-09-07T00:20,6.44,74
2024-09-07T00:20,0.33,75
2024-09-07T00:20,0.54,76
2024-09-07T00:20,0.20,77
2024-09-07T00:20,6.45,78
2024-09-07T00:20,0.24,79
2024-09-07T00:20,0.66,80
2024-09-07T00:20,6.94,81
2024-09-07T00:20,6.68,82
2024-09-07T00:20,6.73,83
2024-09-07T00:20,0.52,88
2024-09-07T00:20,0.22,89
2024-09-07T00:20,0.43,90
2024-09-07T00:20,0.16,91
2024-09-07T00:20,0.18,92
2024-09-07T00:20,0.43,93
2024-09-07T00:20,349.77,95
2024-09-07T00:20,0.12,96
2024-09-07T00:20,0.42,97
2024-09-07T00:20,1.27,107
2024-09-07T00:20,0.20,108
2024-09-07T00:20,0.62,109
2024-09-07T00:20,1.16,110
2024-09-07T00:20,0.42,111
2024-09-07T00:20,0.44,121
2024-09-07T00:20,0.41,122
2024-09-07T00:20,0.06,124
2024-09-07T00:20,0.47,134
2024-09-07T00:20,0.14,135
2024-09-07T00:20,0.23,136
2024-09-07T00:20,0.87,137
2024-09-07T00:20,0.55,138
2024-09-07T00:20,0.05,139
2024-09-07T00:20,0.51,140
2024-09-07T00:20,0.43,141
2024-09-07T00:20,0.95,150
2024-09-07T00:20,0.20,151
2024-09-07T00:20,0.85,152
2024-09-07T00:20,0.97,153
2024-09-07T00:20,1.84,154
2024-09-07T00:20,0.27,155
2024-09-07T00:20,0.82,156
2024-09-07T00:20,0.59,157
2024-09-07T00:20,0.07,158
2024-09-06T24:00,,170
2024-09-07T00:20,458.48,171
2024-09-07T00:20,0.00,172
2024-09-07T00:20,1.06,174
2024-09-07T00:20,568.92,176
2024-09-07T00:20,0.95,179
2024-09-07T00:20,1.00,180
2024-09-07T00:20,2.29,205
