日時,河川水位,id
2023-08-26T00:10,1.30,1
2023-08-26T00:10,1.34,2
2023-08-26T00:10,0.68,3
2023-08-26T00:10,0.73,4
2023-08-26T00:10,0.65,5
2023-08-26T00:10,0.67,6
2023-08-26T00:10,4.01,7
2023-08-26T00:10,2.04,8
2023-08-26T00:10,0.22,9
2023-08-26T00:20,0.08,10
2023-08-26T00:10,0.02,12
2023-08-26T00:10,0.49,13
2023-08-26T00:10,1.94,14
2023-08-26T00:10,2.57,15
2023-08-26T00:10,6.02,16
2023-08-26T00:10,6.68,17
2023-08-26T00:10,1.01,22
2023-08-26T00:10,0.37,23
2023-08-26T00:10,0.98,24
2023-08-26T00:10,0.32,25
2023-08-26T00:10,0.73,26
2023-08-26T00:10,0.60,27
2023-08-25T24:00,,28
2023-08-25T24:00,0.48,29
2023-08-25T24:00,0.61,30
2023-08-25T24:00,0.56,31
2023-08-25T24:00,0.73,32
2023-08-26T00:10,0.00,43
2023-08-26T00:10,1.02,45
2023-08-26T00:10,0.45,46
2023-08-26T00:10,1.06,47
2023-08-26T00:10,0.37,48
2023-08-25T24:00,4.56,49
2023-08-25T24:00,1.34,51
2023-08-26T00:10,0.92,62
2023-08-26T00:10,0.36,63
2023-08-26T00:20,0.25,64
2023-08-26T00:20,0.10,65
2023-08-26T00:20,0.09,66
2023-08-26T00:10,6.54,74
2023-08-26T00:10,0.43,75
2023-08-26T00:10,0.59,76
2023-08-26T00:10,0.21,77
2023-08-26T00:10,6.47,78
2023-08-26T00:10,0.25,79
2023-08-26T00:10,0.58,80
2023-08-26T00:10,6.98,81
2023-08-26T00:10,6.69,82
2023-08-26T00:10,6.72,83
2023-08-26T00:10,0.47,88
2023-08-26T00:10,0.16,89
2023-08-26T00:10,0.50,90
2023-08-26T00:20,0.09,91
2023-08-26T00:20,0.18,92
2023-08-26T00:20,0.46,93
2023-08-26T00:20,349.76,95
2023-08-26T00:20,0.15,96
2023-08-26T00:10,0.86,97
2023-08-26T00:10,1.26,107
2023-08-26T00:10,0.16,108
2023-08-26T00:10,0.66,109
2023-08-26T00:10,1.17,110
2023-08-26T00:10,0.42,111
2023-08-26T00:10,0.40,121
2023-08-26T00:10,0.42,122
2023-08-26T00:10,0.05,124
2023-08-26T00:10,0.64,134
2023-08-26T00:10,0.08,135
2023-08-26T00:10,0.16,136
2023-08-26T00:10,0.92,137
2023-08-26T00:10,0.62,138
2023-08-26T00:10,0.02,139
2023-08-26T00:10,0.68,140
2023-08-26T00:10,0.52,141
2023-08-26T00:10,0.96,150
2023-08-26T00:10,0.18,151
2023-08-26T00:10,0.86,152
2023-08-26T00:10,1.06,153
2023-08-25T24:00,*,154
2023-08-26T00:10,0.18,155
2023-08-26T00:10,0.82,156
2023-08-26T00:10,0.87,157
2023-08-26T00:20,0.07,158
2023-08-26T00:10,553.83,170
2023-08-26T00:10,459.87,171
2023-08-26T00:10,0.00,172
2023-08-26T00:10,0.95,174
2023-08-26T00:10,568.98,176
2023-08-26T00:10,0.90,179
2023-08-26T00:10,1.03,180
2023-08-26T00:20,2.29,205
2023-08-26T00:20,0.64,206
2023-08-26T00:20,1.43,207
2023-08-26T00:20,1.28,208
2023-08-26T00:20,0.63,209
2023-08-26T00:20,2.00,210
2023-08-26T00:20,0.61,211
2023-08-26T00:20,0.85,212
2023-08-25T24:00,,213
2023-08-26T00:20,0.15,215
2023-08-26T00:20,1.24,216
2023-08-26T00:20,3.14,217
2023-08-26T00:20,0.56,221
2023-08-25T10:10,,252
2023-08-26T01:20,1.30,1
2023-08-26T01:20,1.34,2
2023-08-26T01:20,0.67,3
2023-08-26T01:20,0.71,4
2023-08-26T01:20,0.64,5
2023-08-26T01:20,0.66,6
2023-08-26T01:20,4.01,7
2023-08-26T01:20,2.04,8
2023-08-26T01:20,0.22,9
2023-08-26T01:20,0.08,10
2023-08-26T01:20,0.02,12
2023-08-26T01:20,0.49,13
2023-08-26T01:20,1.94,14
2023-08-26T01:20,2.57,15
2023-08-26T01:20,6.02,16
2023-08-26T01:20,6.67,17
2023-08-26T01:20,1.01,22
2023-08-26T01:20,0.37,23
2023-08-26T01:20,0.97,24
2023-08-26T01:20,0.31,25
2023-08-26T01:20,0.73,26
2023-08-26T01:20,0.62,27
2023-08-26T01:00,,28
2023-08-26T01:00,0.48,29
2023-08-26T01:00,0.61,30
2023-08-26T01:00,0.56,31
2023-08-26T01:00,0.73,32
2023-08-26T01:20,0.00,43
2023-08-26T01:20,1.02,45
2023-08-26T01:20,0.46,46
2023-08-26T01:20,1.06,47
2023-08-26T01:20,0.37,48
2023-08-26T01:00,4.56,49
2023-08-26T01:00,1.33,51
2023-08-26T01:20,0.91,62
2023-08-26T01:20,0.36,63
2023-08-26T01:20,0.25,64
2023-08-26T01:20,0.10,65
2023-08-26T01:20,0.09,66
2023-08-26T01:20,6.54,74
2023-08-26T01:20,0.41,75
2023-08-26T01:20,0.59,76
2023-08-26T01:20,0.21,77
2023-08-26T01:20,6.47,78
2023-08-26T01:20,0.24,79
2023-08-26T01:20,0.58,80
2023-08-26T01:20,6.98,81
2023-08-26T01:20,6.68,82
2023-08-26T01:20,6.74,83
2023-08-26T01:20,0.48,88
2023-08-26T01:20,0.16,89
2023-08-26T01:20,0.50,90
2023-08-26T01:20,0.09,91
2023-08-26T01:20,0.18,92
2023-08-26T01:20,0.46,93
2023-08-26T01:20,349.76,95
2023-08-26T01:20,0.16,96
2023-08-26T01:20,0.86,97
2023-08-26T01:20,1.26,107
2023-08-26T01:20,0.16,108
2023-08-26T01:20,0.66,109
2023-08-26T01:20,1.17,110
2023-08-26T01:20,0.42,111
2023-08-26T01:20,0.40,121
2023-08-26T01:20,0.42,122
2023-08-26T01:20,0.05,124
2023-08-26T01:20,0.68,134
2023-08-26T01:20,0.07,135
2023-08-26T01:20,0.16,136
2023-08-26T01:20,0.92,137
2023-08-26T01:20,0.63,138
2023-08-26T01:20,0.02,139
2023-08-26T01:20,0.71,140
2023-08-26T01:20,0.52,141
2023-08-26T01:20,0.97,150
2023-08-26T01:20,0.18,151
2023-08-26T01:20,0.87,152
2023-08-26T01:20,1.06,153
2023-08-26T01:00,*,154
2023-08-26T01:20,0.14,155
2023-08-26T01:20,0.82,156
2023-08-26T01:20,0.87,157
2023-08-26T01:20,0.07,158
2023-08-26T01:20,553.85,170
2023-08-26T01:20,459.25,171
2023-08-26T01:20,0.00,172
2023-08-26T01:20,0.96,174
2023-08-26T01:20,568.98,176
2023-08-26T01:20,0.90,179
2023-08-26T01:20,1.03,180
2023-08-26T01:20,2.28,205
2023-08-26T01:20,0.64,206
2023-08-26T01:20,1.44,207
2023-08-26T01:20,1.28,208
2023-08-26T01:20,0.62,209
2023-08-26T01:20,2.00,210
2023-08-26T01:20,0.62,211
2023-08-26T01:20,0.85,212
2023-08-26T01:00,,213
2023-08-26T01:20,0.15,215
2023-08-26T01:20,1.24,216
2023-08-26T01:20,3.14,217
2023-08-26T01:20,0.62,221
2023-08-26T02:10,1.30,1
2023-08-26T02:10,1.34,2
2023-08-26T02:10,0.70,3
2023-08-26T02:10,0.74,4
2023-08-26T02:10,0.67,5
2023-08-26T02:10,0.69,6
2023-08-26T02:10,4.00,7
2023-08-26T02:10,2.04,8
2023-08-26T02:10,0.22,9
2023-08-26T02:20,0.08,10
2023-08-26T02:10,0.03,12
2023-08-26T02:10,0.48,13
2023-08-26T02:10,1.94,14
2023-08-26T02:10,2.57,15
2023-08-26T02:10,6.02,16
2023-08-26T02:10,6.67,17
2023-08-26T02:20,1.02,22
2023-08-26T02:20,0.38,23
2023-08-26T02:20,0.98,24
2023-08-26T02:20,0.31,25
2023-08-26T02:20,0.73,26
2023-08-26T02:20,0.61,27
2023-08-26T02:00,,28
2023-08-26T02:00,0.48,29
2023-08-26T02:00,0.61,30
2023-08-26T02:00,0.56,31
2023-08-26T02:00,0.73,32
2023-08-26T02:10,0.00,43
2023-08-26T02:10,1.02,45
2023-08-26T02:10,0.46,46
2023-08-26T02:10,1.06,47
2023-08-26T02:10,0.37,48
2023-08-26T02:00,4.56,49
2023-08-26T02:00,1.33,51
2023-08-26T02:10,0.91,62
2023-08-26T02:10,0.36,63
2023-08-26T02:20,0.25,64
2023-08-26T02:20,0.11,65
2023-08-26T02:20,0.09,66
2023-08-26T02:10,6.54,74
2023-08-26T02:10,0.40,75
2023-08-26T02:10,0.59,76
2023-08-26T02:10,0.21,77
2023-08-26T02:10,6.47,78
2023-08-26T02:10,0.24,79
2023-08-26T02:10,0.57,80
2023-08-26T02:10,6.98,81
2023-08-26T02:10,6.68,82
2023-08-26T02:10,6.74,83
2023-08-26T02:20,0.48,88
2023-08-26T02:20,0.16,89
2023-08-26T02:20,0.50,90
2023-08-26T02:20,0.09,91
2023-08-26T02:20,0.18,92
2023-08-26T02:20,0.46,93
2023-08-26T02:20,349.76,95
2023-08-26T02:20,0.16,96
2023-08-26T02:20,0.86,97
2023-08-26T02:20,1.26,107
2023-08-26T02:20,0.16,108
2023-08-26T02:20,0.66,109
2023-08-26T02:20,1.17,110
2023-08-26T02:20,0.42,111
2023-08-26T02:10,0.40,121
2023-08-26T02:10,0.42,122
2023-08-26T02:10,0.05,124
2023-08-26T02:10,0.61,134
2023-08-26T02:10,0.08,135
2023-08-26T02:10,0.16,136
2023-08-26T02:10,0.92,137
2023-08-26T02:10,0.63,138
2023-08-26T02:10,0.02,139
2023-08-26T02:10,0.73,140
2023-08-26T02:10,0.52,141
2023-08-26T02:10,0.97,150
2023-08-26T02:10,0.18,151
2023-08-26T02:10,0.87,152
2023-08-26T02:10,1.06,153
2023-08-26T02:00,*,154
2023-08-26T02:10,0.13,155
2023-08-26T02:10,0.82,156
2023-08-26T02:10,0.87,157
2023-08-26T02:20,0.07,158
2023-08-26T02:10,553.86,170
2023-08-26T02:10,458.97,171
2023-08-26T02:10,0.00,172
2023-08-26T02:10,0.96,174
2023-08-26T02:10,568.97,176
2023-08-26T02:10,0.90,179
2023-08-26T02:10,1.03,180
2023-08-26T02:20,2.29,205
2023-08-26T02:20,0.68,206
2023-08-26T02:20,1.45,207
2023-08-26T02:20,1.28,208
2023-08-26T02:20,0.64,209
2023-08-26T02:20,2.00,210
2023-08-26T02:20,0.63,211
2023-08-26T02:20,0.86,212
2023-08-26T02:00,,213
2023-08-26T02:20,0.15,215
2023-08-26T02:20,1.24,216
2023-08-26T02:20,3.14,217
2023-08-26T02:20,0.60,221
2023-08-26T03:20,1.29,1
2023-08-26T03:20,1.34,2
2023-08-26T03:20,0.71,3
2023-08-26T03:20,0.76,4
2023-08-26T03:20,0.67,5
2023-08-26T03:20,0.69,6
2023-08-26T03:20,4.00,7
2023-08-26T03:20,2.03,8
2023-08-26T03:20,0.22,9
2023-08-26T03:20,0.08,10
2023-08-26T03:20,0.02,12
2023-08-26T03:20,0.48,13
2023-08-26T03:20,1.94,14
2023-08-26T03:20,2.57,15
2023-08-26T03:20,6.02,16
2023-08-26T03:20,6.67,17
2023-08-26T03:20,1.02,22
2023-08-26T03:20,0.37,23
2023-08-26T03:20,0.98,24
2023-08-26T03:20,0.31,25
2023-08-26T03:20,0.73,26
2023-08-26T03:20,0.63,27
2023-08-26T03:00,,28
2023-08-26T03:00,0.48,29
2023-08-26T03:00,0.61,30
2023-08-26T03:00,0.57,31
2023-08-26T03:00,0.74,32
2023-08-26T03:20,0.00,43
2023-08-26T03:20,1.02,45
2023-08-26T03:20,0.46,46
2023-08-26T03:20,1.06,47
2023-08-26T03:20,0.36,48
2023-08-26T03:00,4.56,49
2023-08-26T03:00,1.33,51
2023-08-26T03:20,0.91,62
2023-08-26T03:20,0.36,63
2023-08-26T03:20,0.25,64
2023-08-26T03:20,0.11,65
2023-08-26T03:20,0.09,66
2023-08-26T03:20,6.54,74
2023-08-26T03:20,0.39,75
2023-08-26T03:20,0.58,76
2023-08-26T03:20,0.21,77
2023-08-26T03:20,6.47,78
2023-08-26T03:20,0.24,79
2023-08-26T03:20,0.57,80
2023-08-26T03:20,6.98,81
2023-08-26T03:20,6.69,82
2023-08-26T03:20,6.74,83
2023-08-26T03:20,0.47,88
2023-08-26T03:20,0.17,89
2023-08-26T03:20,0.50,90
2023-08-26T03:20,0.10,91
2023-08-26T03:20,0.18,92
2023-08-26T03:20,0.46,93
2023-08-26T03:20,349.76,95
2023-08-26T03:20,0.15,96
2023-08-26T03:20,0.86,97
2023-08-26T03:20,1.26,107
2023-08-26T03:20,0.16,108
2023-08-26T03:20,0.66,109
2023-08-26T03:20,1.17,110
2023-08-26T03:20,0.42,111
2023-08-26T03:20,0.40,121
2023-08-26T03:20,0.42,122
2023-08-26T03:20,0.04,124
2023-08-26T03:20,0.74,134
2023-08-26T03:20,0.08,135
2023-08-26T03:20,0.16,136
2023-08-26T03:20,0.92,137
2023-08-26T03:20,0.63,138
2023-08-26T03:20,0.02,139
2023-08-26T03:20,0.73,140
2023-08-26T03:20,0.53,141
2023-08-26T03:20,0.97,150
2023-08-26T03:20,0.18,151
2023-08-26T03:20,0.87,152
2023-08-26T03:20,1.06,153
2023-08-26T03:00,*,154
2023-08-26T03:20,0.06,155
2023-08-26T03:20,0.82,156
2023-08-26T03:20,0.87,157
