日時,河川水位,id
2023-07-27T00:10,1.26,1
2023-07-27T00:10,1.23,2
2023-07-27T00:10,0.62,3
2023-07-27T00:10,0.65,4
2023-07-27T00:10,0.53,5
2023-07-27T00:10,0.61,6
2023-07-27T00:10,4.02,7
2023-07-27T00:10,2.07,8
2023-07-27T00:10,0.25,9
2023-07-27T00:20,0.12,10
2023-07-27T00:10,0.07,12
2023-07-27T00:10,0.53,13
2023-07-27T00:10,1.99,14
2023-07-27T00:10,2.28,15
2023-07-27T00:10,6.00,16
2023-07-27T00:10,6.68,17
2023-07-27T00:10,0.96,22
2023-07-27T00:10,0.30,23
2023-07-27T00:10,1.04,24
2023-07-27T00:10,0.37,25
2023-07-27T00:10,0.64,26
2023-07-27T00:10,0.43,27
2023-07-26T24:00,,28
2023-07-26T24:00,0.56,29
2023-07-26T24:00,0.68,30
2023-07-26T24:00,0.77,31
2023-07-26T24:00,0.78,32
2023-07-27T00:10,0.00,43
2023-07-27T00:10,1.19,45
2023-07-27T00:10,0.45,46
2023-07-27T00:10,0.98,47
2023-07-27T00:10,0.31,48
2023-07-26T24:00,4.56,49
2023-07-26T24:00,1.12,51
2023-07-27T00:10,1.03,62
2023-07-27T00:10,0.39,63
2023-07-27T00:20,0.29,64
2023-07-27T00:20,0.16,65
2023-07-27T00:20,0.12,66
2023-07-27T00:10,6.53,74
2023-07-27T00:10,0.50,75
2023-07-27T00:10,0.63,76
2023-07-27T00:10,0.35,77
2023-07-27T00:10,6.49,78
2023-07-27T00:10,0.26,79
2023-07-27T00:10,0.59,80
2023-07-27T00:10,6.98,81
2023-07-27T00:10,6.68,82
2023-07-27T00:10,6.75,83
2023-07-27T00:10,0.64,88
2023-07-27T00:10,0.23,89
2023-07-27T00:10,0.53,90
2023-07-27T00:20,0.10,91
2023-07-27T00:20,0.35,92
2023-07-27T00:20,0.56,93
2023-07-27T00:20,349.77,95
2023-07-27T00:20,0.13,96
2023-07-27T00:10,0.86,97
2023-07-27T00:10,1.26,107
2023-07-27T00:10,0.16,108
2023-07-27T00:10,0.65,109
2023-07-27T00:10,1.20,110
2023-07-27T00:10,0.42,111
2023-07-27T00:10,0.39,121
2023-07-27T00:10,0.42,122
2023-07-27T00:10,0.74,124
2023-07-27T00:10,0.65,134
2023-07-27T00:10,0.00,135
2023-07-27T00:10,0.12,136
2023-07-27T00:10,0.87,137
2023-07-27T00:10,0.58,138
2023-07-27T00:10,0.08,139
2023-07-27T00:10,0.57,140
2023-07-27T00:10,0.48,141
