日時,河川水位,id
2024-07-14T00:20,0.94,1
2024-07-14T00:20,1.43,2
2024-07-14T00:20,0.92,3
2024-07-14T00:20,0.99,4
2024-07-14T00:20,0.67,5
2024-07-14T00:20,0.64,6
2024-07-14T00:20,4.09,7
2024-07-14T00:20,2.07,8
2024-07-14T00:20,0.30,9
2024-07-14T00:20,0.18,10
2024-07-14T00:20,0.22,12
2024-07-14T00:20,0.48,13
2024-07-14T00:20,1.97,14
2024-07-14T00:20,2.42,15
2024-07-14T00:20,5.80,16
2024-07-14T00:20,6.48,17
2024-07-14T00:20,0.94,22
2024-07-14T00:20,0.28,23
2024-07-14T00:20,1.15,24
2024-07-14T00:20,0.60,25
2024-07-14T00:20,0.78,26
2024-07-14T00:20,0.59,27
2024-07-14T00:20,0.77,28
2024-07-13T24:00,0.72,29
2024-07-13T24:00,0.84,30
2024-07-13T24:00,0.87,31
2024-07-13T24:00,*,32
2024-07-14T00:20,0.00,43
2024-07-14T00:20,1.15,45
2024-07-14T00:20,0.55,46
2024-07-14T00:20,1.13,47
2024-07-14T00:20,0.73,48
2024-07-13T24:00,4.62,49
2024-07-13T24:00,1.18,51
2024-07-14T00:20,1.18,62
2024-07-14T00:20,0.57,63
2024-07-14T00:20,0.40,64
2024-07-14T00:20,0.22,65
2024-07-14T00:20,0.13,66
2024-07-14T00:20,6.51,74
2024-07-14T00:20,0.78,75
2024-07-14T00:20,0.79,76
2024-07-14T00:20,0.36,77
2024-07-14T00:20,6.53,78
2024-07-14T00:20,0.29,79
2024-07-14T00:20,0.74,80
2024-07-14T00:20,7.08,81
2024-07-14T00:20,6.69,82
2024-07-14T00:20,6.75,83
2024-07-14T00:20,0.92,88
2024-07-14T00:20,0.29,89
2024-07-14T00:20,0.67,90
2024-07-14T00:10,0.48,91
2024-07-14T00:10,0.48,92
2024-07-14T00:10,0.54,93
2024-07-14T00:20,349.79,95
2024-07-14T00:10,0.12,96
2024-07-14T00:20,0.42,97
2024-07-14T00:20,1.38,107
2024-07-14T00:20,0.20,108
2024-07-14T00:20,0.61,109
2024-07-14T00:20,1.30,110
2024-07-14T00:20,0.46,111
2024-07-14T00:20,0.67,121
2024-07-14T00:20,0.75,122
2024-07-14T00:20,0.25,124
2024-07-14T00:20,0.62,134
2024-07-14T00:20,0.10,135
2024-07-14T00:20,0.09,136
2024-07-14T00:20,0.86,137
2024-07-14T00:20,0.70,138
2024-07-14T00:20,0.13,139
2024-07-14T00:20,0.58,140
2024-07-14T00:20,0.60,141
2024-07-14T00:20,1.14,150
2024-07-14T00:20,0.02,151
2024-07-14T00:20,1.01,152
2024-07-14T00:20,1.39,153
2024-07-14T00:20,2.01,154
2024-07-14T00:20,0.12,155
2024-07-14T00:20,0.82,156
2024-07-14T00:20,1.22,157
2024-07-14T00:20,0.03,158
2024-07-13T24:00,,170
2024-07-14T00:20,461.11,171
2024-07-14T00:20,0.02,172
2024-07-14T00:20,1.23,174
2024-07-14T00:20,569.99,176
2024-07-14T00:20,1.06,179
2024-07-14T00:20,1.11,180
2024-07-14T00:20,1.80,205
2024-07-14T00:20,0.81,206
2024-07-14T00:20,1.47,207
2024-07-14T00:20,0.83,208
2024-07-14T00:20,0.73,209
2024-07-13T24:00,,210
2024-07-14T00:20,0.65,211
2024-07-14T00:20,0.89,212
2024-07-14T00:20,0.62,213
2024-07-14T00:20,0.04,215
2024-07-14T00:20,1.31,216
2024-07-14T00:20,3.47,217
2024-07-14T00:20,0.60,221
2024-07-13T24:00,0.22,251
2024-07-13T24:00,0.55,252
2024-07-14T01:20,0.94,1
2024-07-14T01:20,1.42,2
2024-07-14T01:20,0.90,3
2024-07-14T01:20,0.97,4
2024-07-14T01:20,0.66,5
2024-07-14T01:20,0.62,6
2024-07-14T01:20,4.09,7
2024-07-14T01:20,2.07,8
