日時,河川水位,id
2024-09-21T00:20,1.30,1
2024-09-21T00:20,1.16,2
2024-09-21T00:20,0.63,3
2024-09-21T00:20,0.70,4
2024-09-21T00:20,0.60,5
2024-09-21T00:20,0.58,6
2024-09-21T00:20,4.06,7
2024-09-21T00:20,2.02,8
2024-09-21T00:20,0.22,9
2024-09-21T00:20,0.08,10
2024-09-21T00:20,0.05,12
2024-09-21T00:20,0.45,13
2024-09-21T00:20,1.91,14
2024-09-21T00:20,2.55,15
2024-09-21T00:20,5.49,16
2024-09-21T00:20,6.45,17
2024-09-21T00:20,0.94,22
2024-09-21T00:20,0.22,23
2024-09-21T00:20,0.86,24
2024-09-21T00:20,0.37,25
2024-09-21T00:20,0.64,26
2024-09-21T00:20,0.60,27
2024-09-21T00:20,0.76,28
2024-09-20T24:00,0.42,29
2024-09-20T24:00,0.67,30
2024-09-20T24:00,0.71,31
2024-09-20T24:00,0.67,32
2024-09-21T00:20,0.00,43
2024-09-21T00:20,1.21,45
2024-09-21T00:20,0.29,46
2024-09-21T00:20,1.04,47
2024-09-21T00:20,0.51,48
2024-09-20T24:00,4.60,49
2024-09-20T24:00,1.05,51
2024-09-21T00:20,0.77,62
2024-09-21T00:20,0.37,63
2024-09-21T00:20,0.26,64
2024-09-21T00:20,0.12,65
2024-09-21T00:20,0.09,66
2024-09-21T00:20,6.43,74
2024-09-21T00:20,0.37,75
2024-09-21T00:20,0.47,76
2024-09-21T00:20,0.17,77
2024-09-21T00:20,6.44,78
2024-09-21T00:20,0.24,79
2024-09-21T00:20,0.64,80
2024-09-21T00:20,6.93,81
2024-09-21T00:20,6.67,82
2024-09-21T00:20,6.73,83
2024-09-21T00:20,0.46,88
2024-09-21T00:20,0.13,89
2024-09-21T00:20,0.42,90
2024-09-21T00:20,0.14,91
2024-09-21T00:20,0.13,92
2024-09-21T00:20,0.38,93
2024-09-20T24:00,*,95
2024-09-21T00:20,0.13,96
2024-09-21T00:20,0.43,97
2024-09-21T00:20,1.26,107
2024-09-21T00:20,0.20,108
2024-09-21T00:20,0.66,109
2024-09-21T00:20,1.07,110
2024-09-21T00:20,0.43,111
2024-09-21T00:20,0.44,121
2024-09-21T00:20,0.38,122
2024-09-21T00:20,0.09,124
